0.9887	0.0053	0.0047	0.0	-0.0	-0.0
0.0062	0.9850	-0.0027	-0.0	0.0	-0.0
-0.0020	0.0035	0.9873	0.0	-0.0	-0.0
0.0	-0.0	0.0	0.9739	0.0080	0.0044
0.0	-0.0	0.0	-0.0075	0.9911	0.0003
0.0	0.0	0.0	-0.0039	0.0096	0.9615
0.9923	-0.0117	0.0063	0.0	-0.0	0.0
0.0002	0.9896	-0.0027	0.0	0.0	0.0
-0.0123	-0.0113	0.9870	-0.0	0.0	-0.0
-0.0	-0.0	-0.0	0.9780	0.0077	0.0100
-0.0	0.0	-0.0	-0.0012	0.9980	0.0005
-0.0	-0.0	0.0	-0.0063	-0.0044	0.9657
